species	geoArea_km2	BodyMassKg_notInputed	DispDist_notInputed
Rhinolophus_willardi	NA	NA	NA
Rhinolophus_xinanzhongguoensis	NA	NA	NA
Rhinolophus_yunanensis	405164.5719	0.0197	0.300628
Rhinolophus_ziama	2507.508321	0.0223	0.105154
Rhinonicteris_aurantia	755890.8176	0.0088	0.204912
Rhinophylla_alethina	127393.8308	0.014	0.187917
Rhinophylla_fischerae	4624835.925	0.0106	0.347819
Rhinophylla_pumilio	8441701.103	0.0096	0.37415
Rhinopithecus_avunculus	10308.35204	8	2.36022
Rhinopithecus_bieti	29892.18128	14	4.045716
Rhinopithecus_brelichi	506.7797573	11.5	4.92243
Rhinopithecus_roxellana	312019.1958	12.125	6.201038
Rhinopithecus_strykeri	205.0908886	NA	NA
Rhinopoma_hadramauticum	NA	NA	NA
Rhinopoma_hardwickii	17109276.61	0.0142	0.546593
Rhinopoma_macinnesi	NA	0.0086	0.329268
Rhinopoma_microphyllum	7219838.085	0.0279	0.700284
Rhinopoma_muscatellum	450352.7666	0.0091	0.187223
Rhinosciurus_laticaudatus	914147.149	0.2283	1.431126
Rhipidomys_austrinus	140058.3461	0.089	0.555377
Rhipidomys_cariri	6462.321723	0.0926	0.29243
Rhipidomys_caucensis	39528.63085	0.089	0.422626
Rhipidomys_couesi	146424.8187	0.089	0.560734
Rhipidomys_emiliae	706991.0605	0.0965	0.825291
Rhipidomys_fulviventer	52693.11765	0.089	0.449691
Rhipidomys_gardneri	154070.1079	0.0711	0.498279
Rhipidomys_ipukensis	NA	NA	NA
Rhipidomys_itoan	NA	NA	NA
Rhipidomys_latimanus	159817.2754	0.0575	0.444536
Rhipidomys_leucodactylus	4460200.136	0.08	1.102875
Rhipidomys_macconnelli	192287.7984	0.0416	0.384102
Rhipidomys_macrurus	1585253.621	0.0799	0.881467
Rhipidomys_mastacalis	640921.8775	0.0775	0.712309
Rhipidomys_modicus	75200.62934	NA	NA
Rhipidomys_nitela	1466633.418	0.056	0.706616
Rhipidomys_ochrogaster	7669.99913	0.089	0.296612
Rhipidomys_tribei	NA	NA	NA
Rhipidomys_venezuelae	174877.6766	0.09	0.586406
Rhipidomys_venustus	8522.31239	0.089	0.303439
Rhipidomys_wetzeli	140772.3683	0.089	0.555987
Rhizomys_pruinosus	2381913.429	2.45	3.977125
Rhizomys_sinensis	2073540.238	0.865	2.172169
Rhizomys_sumatrensis	1388802.117	1.625	2.82174
Rhogeessa_aeneus	145743.3961	0.0034	0.07794
Rhogeessa_alleni	264687.375	0.0072	0.143598
Rhogeessa_bickhami	NA	NA	NA
Rhogeessa_genowaysi	923.8286437	0.005	0.033481
Rhogeessa_gracilis	180089.1435	0.0061	0.118784
Rhogeessa_hussoni	555747.4131	0.0058	0.146674
Rhogeessa_io	4666141.22	0.005	0.211088
Rhogeessa_menchuae	NA	NA	NA
Rhogeessa_minutilla	672438.7362	0.0037	0.114486
Rhogeessa_mira	3381.69104	0.0031	0.032587
Rhogeessa_parvula	453361.6049	0.0044	0.11753
Rhogeessa_tumida	604793.7539	0.0045	0.126896
Rhombomys_opimus	4639123.752	0.155	1.000221
Rhynchocyon_chrysopygus	3622.324983	0.54	0.399372
Rhynchocyon_cirnei	1685943.389	0.49	3.227018
Rhynchocyon_petersi	31496.82531	0.424	1.244995
Rhynchocyon_udzungwensis	324.5768278	0.711	0.646278
Rhynchogale_melleri	2241762.134	2.5	6.875287
Rhyncholestes_raphanurus	41071.29868	0.021	0.185795
Rhynchomeles_prattorum	234.2507673	0.7902	0.489964
Rhynchomys_banahao	62.46962413	0.136	0.156388
Rhynchomys_isarogensis	325.1292378	0.156	0.243887
Rhynchomys_soricoides	4262.147596	0.148	0.410971
Rhynchomys_tapulao	62.30979007	0.0685	0.100584
Rhynchonycteris_naso	11720102.73	0.0038	0.215886
Romerolagus_diazi	457.7855955	0.4767	0.253835
Rousettus_aegyptiacus	3933023.624	0.1322	0.884006
Rousettus_amplexicaudatus	4335561.864	0.0825	0.695851
Rousettus_bidens	156226.9716	0.171	0.507761
Rousettus_celebensis	183631.2908	0.0563	0.284701
Rousettus_lanosus	211831.9599	0.103	0.409867
Rousettus_leschenaultii	6832374.422	0.0971	0.839932
Rousettus_linduensis	40.73110664	0.0908	0.060256
Rousettus_madagascariensis	295931.4201	0.0621	0.333161
Rousettus_obliviosus	1687.745004	0.0441	0.090375
Rousettus_spinalatus	72609.51382	0.0908	0.303391
Rubrisciurus_rubriventer	172180.8128	0.6883	1.881998
Rucervus_duvaucelii	34884.87051	143	24.031107
Rucervus_eldii	84963.80282	73	12.617905
Rucervus_schomburgki	NA	110	18.92895
Rungwecebus_kipunji	71.97687193	13	1.899364
Rupicapra_pyrenaica	15137.91757	30	32
Rupicapra_rupicapra	284030.9512	26.1	17
Rusa_alfredi	1710.386572	47.5	4.282374
Rusa_marianna	112756.1768	50	10.883586
Rusa_timorensis	11466.99135	63	7.548213
Rusa_unicolor	7645389.801	180.3444	54.933878
Ruwenzorisorex_suncoides	22606.58792	0.0182	0.153206
Saccolaimus_flaviventris	6105396.426	0.0421	0.879816
Saccolaimus_mixtus	54389.51414	0.023	0.21525
Saccolaimus_peli	1986084.541	0.1	1.20382
Saccolaimus_saccolaimus	1968976.408	0.0418	0.685918
Saccopteryx_antioquensis	3133.027465	0.005	0.043583
Saccopteryx_bilineata	12861159.73	0.0078	0.349677
Saccopteryx_canescens	6467911.548	0.0034	0.17678
Saccopteryx_gymnura	792642.0226	0.004	0.12472
Saccopteryx_leptura	12460311.36	0.0047	0.250785
Saccostomus_campestris	5405086.026	0.0512	0.889473
Saccostomus_mearnsi	676828.4274	0.0455	0.373733
Saguinus_bicolor	10265.12217	0.465	0.817109
Saguinus_geoffroyi	76222.24412	0.4865	1.292938
Saguinus_imperator	237297.6808	0.4	2.781477
Saguinus_inustus	382680.9499	0.4105	1.661449
Saguinus_labiatus	290194.4187	0.575	3.19679
Saguinus_leucopus	57606.78843	0.44	1.148786
Saguinus_martinsi	42677.73817	0.6036	1.291311
Saguinus_midas	874870.1186	0.54	2.657389
Saguinus_mystax	597099.626	0.618	2.31387
Saguinus_niger	595498.4472	0.5912	2.25434
Saguinus_oedipus	52782.81542	0.43	1.698399
Saiga_tatarica	765293.3981	29	12.182181
Saimiri_boliviensis	1391162.865	0.615	2.769759
Saimiri_oerstedii	7395.771638	0.2785	0.566975
Saimiri_sciureus	4478642.63	0.7432	7.652911
Saimiri_ustus	888003.175	1	3.324324
Saimiri_vanzolinii	2970.044931	0.7696	0.835138
Salanoia_concolor	18855.46735	0.65	1.129576
Salanoia_durrelli	NA	NA	NA
Salinomys_delicatus	41317.04315	0.0125	0.138064
Salpingotulus_michaelis	2243.799973	0.0039	0.037681
Salpingotus_crassicauda	1360365.564	0.012	0.286793
Salpingotus_heptneri	14456.65744	0.0089	0.090532
Salpingotus_kozlovi	1546833.999	0.0095	0.257807
Salpingotus_pallidus	55435.30812	0.009	0.121797
Santamartamys_rufodorsalis	123.3527685	0.1448	0.099044
Sapajus_apella	3398811.104	2.5	12.871582
Sapajus_cay	NA	NA	NA
Sapajus_flavius	NA	NA	NA
Sapajus_libidinosus	2644413.643	3.2	8.211236
Sapajus_macrocephalus	NA	NA	NA
Sapajus_nigritus	887816.0694	3.2	6.487186
Sapajus_robustus	NA	NA	NA
Sapajus_xanthosternos	472261.1766	3.2	5.660583
Sarcophilus_harrisii	64374.0419	11	11.776817
Sauromys_petrophilus	734818.5296	0.0139	0.273222
Saxatilomys_paulinae	2432.121932	0.0553	0.17607
Scalopus_aquaticus	3473767.274	0.0913	1.035724
Scapanulus_oweni	346535.5412	0.0366	0.432785
Scapanus_latimanus	328098.9553	0.055	0.555688
Scapanus_orarius	351117.2414	0.0612	0.370595
Scapanus_townsendii	116609.67	0.1417	0.789
Scapteromys_aquaticus	261949.9698	0.1167	0.742929
Scapteromys_meridionalis	NA	NA	NA
Scapteromys_tumidus	260092.1167	0.146	0.843723
Scaptochirus_moschatus	1180392.975	0.0905	1.009032
Scaptonyx_fusicaudus	1061057.618	0.0194	0.366461
Sciurillus_pusillus	862903.5685	0.039	0.324679
Sciurocheirus_alleni	96827.97097	0.3325	1.093965
Sciurocheirus_gabonensis	689552.2006	0.2716	1.487965
Sciurocheirus_makandensis	NA	NA	NA
Sciurotamias_davidianus	1337649.417	0.4335	2.246237
Sciurotamias_forresti	315251.6871	0.4335	1.644068
Sciurus_aberti	271833.7271	0.624	1.865763
Sciurus_aestuans	7023697.74	0.185	1.206207
Sciurus_alleni	49366.3112	0.4345	0.66261
Sciurus_anomalus	616507.0727	0.256	0.853416
Sciurus_arizonensis	39457.08859	0.647	0.786555
Sciurus_aureogaster	627208.6977	0.595	1.239961
Sciurus_carolinensis	7798599.045	0.5065	34.51666667
Sciurus_colliaei	82024.63395	0.498	0.797233
Sciurus_deppei	702695.4807	0.19	1.004198
Sciurus_flammifer	123319.1304	4.293	2.860336
Sciurus_gilvigularis	1289937.82	0.803	1.881676
Sciurus_granatensis	1001415.554	0.25	1.147151
Sciurus_griseus	377830.4858	0.731	1.052051
Sciurus_ignitus	1516714.893	0.19	0.879186
Sciurus_igniventris	2747207.819	0.7	2.053616
Sciurus_lis	215815.513	0.2643	1.86037
Sciurus_nayaritensis	251269.6195	0.697	1.222339
Sciurus_niger	4366426.995	0.7619	64.4
Sciurus_oculatus	102859.8547	0.65	0.969821
Sciurus_pucheranii	172238.4488	0.803	1.218224
Sciurus_pyrrhinus	26743.3249	0.482	0.614688
Sciurus_richmondi	21280.10165	0.205	0.364922
Sciurus_sanborni	49435.28764	0.136	0.349008
Sciurus_spadiceus	3289674.126	0.4033	1.574653
Sciurus_stramineus	158521.4993	0.4333	0.851133
Sciurus_variegatoides	397396.6243	0.485	1.104624
Sciurus_vulgaris	19715839.42	0.333	3.89714
Sciurus_yucatanensis	196314.999	0.225	0.620715
Scleronycteris_ega	670291.0428	0.049	0.552611
Scolomys_melanops	102076.8056	0.0265	0.258513
Scolomys_ucayalensis	200267.3968	0.0265	0.299007
Scoteanax_rueppellii	304139.888	0.0265	0.341903
Scotinomys_teguina	136397.4276	0.0113	0.166259
Scotinomys_xerampelinus	5184.843252	0.015	0.09845
Scotoecus_albofuscus	3109189.073	0.0045	0.18071
Scotoecus_hirundo	4978699.679	0.0093	0.318981
Scotoecus_pallidus	139606.5043	NA	NA
Scotomanes_ornatus	2713492.423	0.025	0.528287
Scotonycteris_bergmansi	NA	NA	NA
Scotonycteris_occidentalis	NA	NA	NA
Scotonycteris_zenkeri	2050696.822	0.0208	0.276619
Scotophilus_andrewreborii	NA	NA	NA
Scotophilus_borbonicus	2566.400794	0.018	0.095095
Scotophilus_celebensis	171618.611	0.0295	0.323726
Scotophilus_collinus	212910.6609	0.0234	0.292236
Scotophilus_dinganii	11084977.37	0.0251	0.717731
Scotophilus_ejetai	NA	NA	NA
Scotophilus_heathii	5794951.217	0.0346	0.766892
Scotophilus_kuhlii	5282049.592	0.0207	0.540317
Scotophilus_leucogaster	5495910.658	0.0202	0.53647
Scotophilus_livingstonii	NA	NA	NA
Scotophilus_marovaza	76426.15914	0.0142	0.169915
Scotophilus_nigrita	2222545.396	0.101	1.241332
Scotophilus_nucella	49537.84088	0.021	0.19897
Scotophilus_nux	963765.4195	0.03	0.474994
Scotophilus_robustus	402845.9651	0.0448	0.509121
Scotophilus_tandrefana	46744.45028	0.0142	0.152801
Scotophilus_trujilloi	NA	NA	NA
Scotophilus_viridis	4718858.302	0.0196	0.509136
Scotorepens_balstoni	5019927.292	0.0117	0.370356
Scotorepens_greyii	4102240.34	0.01	0.320526
Scotorepens_orion	489948.6832	0.011	0.215373
Scotorepens_sanborni	710724.8397	0.008	0.190189
Scotozous_dormeri	1594640.652	0.0069	0.205911
Scutisorex_somereni	439881.9093	0.0915	0.821117
Scutisorex_thori	NA	NA	NA
Sekeetamys_calurus	202347.0663	1	2.415504
Selevinia_betpakdalaensis	148593.8543	0.028	0.30346
Semnopithecus_ajax	1529.223758	17.2885	2.392258
Semnopithecus_dussumieri	1156027.969	13.1	8.586783
Semnopithecus_entellus	551184.9223	15.5	8.029999
Semnopithecus_hector	101950.5401	17.35	5.936061
Semnopithecus_hypoleucos	13522.32025	8.95	2.662639
Semnopithecus_priam	241702.3465	12.45	5.954716
Semnopithecus_schistaceus	313619.6017	17.35	7.566153
Setifer_setosus	597024.1051	0.294	1.857215
Setonix_brachyurus	18157.2614	3.25	1.621884
Sicista_armenica	64.22361089	0.0065	0.023464
Sicista_betulina	6776816.091	0.008	0.321314
Sicista_caucasica	6730.462058	0.01	0.082073
Sicista_caudata	230908.9922	0.008	0.154894
Sicista_concolor	530194.4591	0.0065	0.164493
Sicista_kazbegica	2315.358126	0.007	0.0531
Sicista_kluchorica	7118.922091	0.0075	0.070412
Sicista_napaea	117580.2825	0.01	0.152212
Sicista_pseudonapaea	26666.69024	0.0073	0.092203
Sicista_severtzovi	349306.711	0.0112	0.205518
Sicista_strandi	651579.7371	0.0103	0.224079
Sicista_subtilis	3007076.065	0.0118	0.337099
Sicista_tianshanica	359191.7258	0.0115	0.209925
Sigmodon_alleni	153029.0411	0.179	0.845925
Sigmodon_alstoni	851265.0332	0.0557	0.626365
Sigmodon_arizonae	347750.6674	0.198	1.070271
Sigmodon_fulviventer	467817.1671	0.214	1.193183
Sigmodon_hirsutus	775120.2568	0.1715	1.171628
Sigmodon_hispidus	2629334.533	0.0924	0.763396
Sigmodon_inopinatus	7268.684949	0.1405	0.38118
Sigmodon_leucotis	285335.4893	0.1355	0.824621
Sigmodon_mascotensis	255269.8528	0.12	0.750734
Sigmodon_ochrognathus	467909.4081	0.122	0.508389
Sigmodon_peruanus	99461.96915	0.0887	0.51481
Sigmodon_planifrons	4362.601031	0.0365	0.157312
Sigmodon_toltecus	421096.7971	0.05	0.505674
Sigmodontomys_alfari	388673.1671	0.05	0.497001
Sigmodontomys_aphrastus	875.8366282	0.071	0.16304
Simias_concolor	6085.49274	7.98	1.784058
Smilodon_populator	NA	294.5	282.664305
Sminthopsis_aitkeni	1594.502924	0.0225	0.09904
Sminthopsis_archeri	47338.49062	0.016	0.165434
Sminthopsis_bindi	46126.97972	0.016	0.16451
Sminthopsis_butleri	7867.524149	0.025	0.149591
Sminthopsis_crassicaudata	4172113.598	0.015	0.417469
Sminthopsis_dolichura	555477.5332	0.0136	0.253622
Sminthopsis_douglasi	47633.30546	0.055	0.366321
Sminthopsis_fuliginosus	15667.71792	0.0138	0.11848
Sminthopsis_gilberti	77080.65237	0.0195	0.208719
Sminthopsis_granulipes	103539.3366	0.025	0.260969
Sminthopsis_griseoventer	145035.3881	0.0175	0.22317
Sminthopsis_hirtipes	1042565.386	0.015	0.309442
Sminthopsis_leucopus	97270.25351	0.026	0.410124
Sminthopsis_longicaudata	753884.2573	0.018	0.324391
Sminthopsis_macroura	4405886.139	0.02	0.508204
Sminthopsis_murina	1218685.566	0.017	0.34686
Sminthopsis_ooldea	1143276.841	0.011	0.258615
Sminthopsis_psammophila	7669.371574	0.0335	0.179559
Sminthopsis_virginiae	367022.0643	0.0353	0.428118
Sminthopsis_youngsoni	1386425.321	0.0101	0.255217
Smutsia_gigantea	3339288.525	32.9997	55.974395
Smutsia_temminckii	7106706.712	7.1799	24.722018
Solenodon_cubanus	1828.331399	0.65	0.682489
Solenodon_marcanoi	NA	0.23	0.778124
Solenodon_paradoxus	28538.11472	0.9	1.489429
Solisorex_pearsoni	488.2842341	0.0666	0.154079
Solomys_ponceleti	11940.47059	0.1765	0.296561
Solomys_salamonis	45.02567315	0.397	0.139057
Solomys_salebrosus	11940.47059	0.2255	0.339523
Solomys_sapientis	3874.292414	0.59	0.452866
Sommeromys_macrorhinos	237.2844722	0.87	0.519264
Sooretamys_angouya	1401329.713	0.1003	0.978155
Sorex_alaskanus	489.244214	0.014	0.056569
Sorex_alpinus	490128.3799	0.0078	0.17269
Sorex_antinorii	290095.6717	0.0115	0.197903
Sorex_araneus	13169028.26	0.01	0.869
Sorex_arcticus	4515480.923	0.0082	0.619445
Sorex_arizonae	62584.8469	0.0024	0.051911
Sorex_arunchi	10346.4925	0.0063	0.065442
Sorex_asper	379416.5293	0.0079	0.164746
Sorex_bairdi	35545.58656	0.0083	0.101989
Sorex_bedfordiae	589180.9268	0.0066	0.161399
Sorex_bendirii	207267.7831	0.0161	0.228477
Sorex_buchariensis	47313.2651	0.0119	0.136753
Sorex_caecutiens	17549463.86	0.0054	0.274239
Sorex_camtschatica	444182.7672	0.0046	0.120403
Sorex_cansulus	8853.113866	0.0052	0.055934
Sorex_cinereus	11640279.07	0.0047	0.686555
Sorex_coronatus	889286.2815	0.0096	0.197287
Sorex_cylindricauda	330471.2908	0.0061	0.135421
Sorex_daphaenodon	8149076.14	0.0068	0.29012
Sorex_dispar	669494.545	0.005	0.1388
Sorex_emarginatus	30749.0079	0.007	0.088595
Sorex_excelsus	202123.5047	0.0075	0.139077
Sorex_fumeus	1508028.962	0.0077	0.218304
Sorex_gracillimus	1133484.742	0.0045	0.160615
Sorex_granarius	70087.34652	0.0063	0.098915
Sorex_haydeni	1160131.477	0.0035	0.124275
Sorex_hosonoi	10588.9618	0.0033	0.043405
Sorex_hoyi	6959770.592	0.0026	0.151156
Sorex_isodon	12145602.7	0.0094	0.389386
Sorex_ixtlanensis	19848.07022	0.008	0.087828
Sorex_jacksoni	4889.813898	0.0035	0.038151
Sorex_kozlovi	67.42874076	0.0078	0.02532
Sorex_leucogaster	2060.665204	0.0041	0.035046
Sorex_longirostris	1651127.98	0.0036	0.136567
Sorex_lyelli	3101.32918	0.005	0.043488
Sorex_macrodon	12918.58483	0.007	0.073466
Sorex_maritimensis	61241.8801	0.0073	0.105617
Sorex_mediopua	56647.69755	0.008	0.110149
Sorex_merriami	1803476.988	0.0059	0.191213
Sorex_milleri	12261.48229	0.007	0.072643
Sorex_minutissimus	17381048.76	0.0025	0.1796
Sorex_minutus	14230143.14	0.0045	0.471621
Sorex_mirabilis	458060.4004	0.0125	0.230442
Sorex_monticolus	4499966.853	0.0053	0.401055
Sorex_nanus	999756.0339	0.0024	0.094432
Sorex_neomexicanus	13673.39868	0.007	0.074373
Sorex_oreopolus	14925.67985	0.007	0.075793
Sorex_orizabae	57139.68646	0.0048	0.07947
Sorex_ornatus	195012.156	0.005	0.106345
Sorex_pacificus	58316.86287	0.0067	0.098902
Sorex_palustris	6228508.176	0.0135	0.60015
Sorex_planiceps	27860.26962	0.0105	0.112548
Sorex_portenkoi	120438.3987	0.0037	0.078973
Sorex_preblei	670642.0242	0.0031	0.102121
Sorex_pribilofensis	116.0639504	0.0035	0.01701
Sorex_raddei	245999.1323	0.01	0.174573
Sorex_roboratus	9347045.695	0.0091	0.360384
Sorex_rohweri	24340.08508	0.0051	0.068723
Sorex_samniticus	157994.717	0.0083	0.140749
Sorex_satunini	413245.9111	0.0075	0.162301
Sorex_saussurei	88932.51027	0.0047	0.086261
Sorex_sclateri	85.15508286	0.007	0.02484
Sorex_shinto	27775.59502	0.0059	0.077652
Sorex_sinalis	107590.6636	0.0094	0.140331
Sorex_sonomae	143492.5046	0.0083	0.137853
Sorex_stizodon	20.91247192	0.0057	0.016074
Sorex_tenellus	65959.02465	0.0038	0.070543
Sorex_thibetanus	262890.7984	0.0073	0.144664
Sorex_trowbridgii	378011.3894	0.0038	0.102845
Sorex_tundrensis	15899905.66	0.0077	0.363041
Sorex_ugyunak	1400241.66	0.0036	0.131792
Sorex_unguiculatus	1345095.165	0.0099	0.130891
Sorex_vagrans	1984087.152	0.0059	0.36372
Sorex_ventralis	63711.24355	0.007	0.103688
Sorex_veraecrucis	421361.8564	0.0076	0.164377
Sorex_veraepacis	91706.51075	0.0075	0.117258
Sorex_volnuchini	435910.6324	0.0055	0.13451
Sorex_yukonicus	34545.42871	0.0016	0.035185
Soricomys_kalinga	84.07214651	NA	NA
Soricomys_leonardcoi	NA	NA	NA
Soricomys_montanus	NA	NA	NA
Soricomys_musseri	3335.752393	NA	NA
Soriculus_nigrescens	137286.1266	0.014	0.191073
Sotalia_fluviatilis	877672.8244	60	61.596747
Sotalia_guianensis	3888788.767	NA	NA
Sousa_chinensis	19757935.27	280	324.764693
Sousa_sahulensis	NA	NA	NA
Sousa_teuszii	1438119.312	100	95.159836
Spalacopus_cyanus	76573.43848	0.1275	0.096375
Spalax_arenarius	2175.546802	0.52	0.372877
Spalax_ehrenbergi	499057.2905	0.176	0.662956
Spalax_giganteus	54258.36296	0.603	0.810422
Spalax_graecus	46150.77124	0.325	0.556297
Spalax_leucodon	533424.6269	0.178	0.676768
Spalax_microphthalmus	717253.2972	0.47	1.233262
Spalax_nehringi	598591.4299	0.176	0.689507
Spalax_uralensis	138295.8876	NA	NA
Spalax_zemni	169766.841	0.2875	0.688733
Speothos_venaticus	11530884.87	6	24.454566
Spermophilopsis_leptodactylus	1271137.868	0.6	2.678036
Spermophilus_alashanicus	488907.8615	0.208	1.185067
Spermophilus_brevicauda	564522.9287	0.2895	1.478309
Spermophilus_citellus	449431.2403	0.29	1.408688
Spermophilus_dauricus	1380228.828	0.1613	1.281122
Spermophilus_erythrogenys	1860837.22	0.355	2.150505
Spermophilus_fulvus	2090214.245	0.596	2.970209
Spermophilus_major	627350.3034	0.786	2.685375
Spermophilus_pallidicauda	699922.985	0.4395	1.968556
Spermophilus_pygmaeus	1807758.669	0.136	1.231128
Spermophilus_ralli	39637.36982	0.3475	0.925253
Spermophilus_relictus	188465.0967	0.6	1.773449
Spermophilus_suslicus	802011.2286	0.252	1.472523
Spermophilus_taurensis	17788.06739	0.2007	0.567648
Spermophilus_xanthoprymnus	443605.5684	0.2897	1.40389
Sphaerias_blanfordi	475694.0122	0.0282	0.238699
Sphaeronycteris_toxophyllum	4449763.293	0.0162	0.440172
Spilocuscus_kraemeri	1923.548715	2.3	0.825249
Spilocuscus_maculatus	889698.281	5.1068	4.823468
Spilocuscus_papuensis	3185.235748	5.7355	1.524108
Spilocuscus_rufoniger	186756.7715	6	3.763751
Spilocuscus_wilsoni	2558.27758	3.2623	1.064504
Spilogale_angustifrons	785968.2798	0.3865	1.874737
Spilogale_gracilis	7682625.902	0.5218	3.644724
Spilogale_putorius	2990070.958	0.341	4.701028
Spilogale_pygmaea	96535.68636	0.235	1.085106
Srilankamys_ohiensis	1737.196653	0.0476	0.15021
Steatomys_bocagei	581313.8045	0.0373	0.458094
Steatomys_caurinus	1071425.008	0.0448	0.580809
Steatomys_cuppedius	1087913.983	0.0162	0.324735
Steatomys_jacksoni	628.3081769	0.0334	0.098375
Steatomys_krebsii	989341.9194	0.0207	0.366282
Steatomys_opimus	730610.3272	0.0427	0.520168
Steatomys_parvus	1141770.829	0.0089	0.232559
Steatomys_pratensis	3517446.282	0.048	0.781149
Stenella_attenuata	215516021.1	57.4	196.470179
Stenella_clymene	30255876.34	68	143.377852
Stenella_coeruleoalba	561125853.9	135.9	420.347716
Stenella_frontalis	49187544.54	110	216.923848
Stenella_longirostris	203768117.4	50.5	178.768773
Steno_bredanensis	215238086.3	130	332.171338
Stenocephalemys_albipes	365519.9778	0.144	0.900881
Stenocephalemys_albocaudata	12299.10719	0.0857	0.321395
Stenocephalemys_griseicauda	39481.67425	0.049	0.299816
Stenocephalemys_ruppi	4126.949694	0.071	0.227856
Stenoderma_rufum	9381.880278	0.0207	0.086205
Stochomys_longicaudatus	1891837.583	0.4185	2.372307
Strigocuscus_celebensis	175301.3286	0.5	0.941389
Strigocuscus_pelengensis	6497.823454	1.103	1.216261
Sturnira_angeli	NA	NA	NA
Sturnira_aratathomasi	73637.74712	0.0486	0.215491
Sturnira_bakeri	NA	NA	NA
Sturnira_bidens	714590.09	0.0176	0.200889
Sturnira_bogotensis	507882.0489	0.0208	0.204643
Sturnira_burtonlimi	NA	NA	NA
Sturnira_erythromos	2565591.517	0.0151	0.243268
Sturnira_hondurensis	NA	NA	NA
Sturnira_koopmanhilli	NA	NA	NA
Sturnira_lilium	15496998.09	0.0191	0.408409
Sturnira_ludovici	1232216.867	0.021	0.24912
Sturnira_luisi	456329.0049	0.021	0.201027
Sturnira_magna	1588242.516	0.0486	0.418253
Sturnira_mistratensis	2304.408907	0.0201	0.062635
Sturnira_mordax	26510.85294	0.0251	0.119996
Sturnira_nana	2350.483499	0.0109	0.044866
Sturnira_oporaphilum	1027443.12	0.0265	0.272366
Sturnira_parvidens	NA	NA	NA
Sturnira_paulsoni	NA	NA	NA
Sturnira_perla	NA	NA	NA
Sturnira_sorianoi	25502.26663	0.0191	0.102333
Sturnira_tildae	10795820.47	0.024	0.42851
Styloctenium_mindorensis	11.0232386	0.212	0.072574
Styloctenium_wallacei	172944.5145	0.173	0.522373
Stylodipus_andrewsi	942014.0286	0.06	0.419747
Stylodipus_sungorus	61365.16613	0.0769	0.266918
Stylodipus_telum	1340063.8	0.08	0.674186
Submyotodon_latirostris	NA	NA	NA
Suncus_aequatorius	18.10249862	0.0088	0.020597
Suncus_ater	579.3480047	0.0111	0.050541
Suncus_dayi	211.9904194	0.0094	0.036556
Suncus_etruscus	3366308.743	0.0021	0.112641
